Row ID,Ship Mode,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
815,Same Day,Santa Ana,California,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,0,601.9699
816,First Class,Milwaukee,Wisconsin,Office Supplies,Paper,Xerox 205,51.84,8,0,24.8832
817,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 1968,5.344,1,0.2,1.8704
818,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 1995,41.472,8,0.2,14.5152
819,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,3.168,3,0.7,-2.4288
820,Standard Class,Philadelphia,Pennsylvania,Furniture,Chairs,Global Leather Executive Chair,1228.465,5,0.3,0
821,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Binders,GBC Recycled Grain Textured Covers,31.086,3,0.7,-22.7964
822,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 1941,335.52,4,0.2,117.432
823,Standard Class,Belleville,New Jersey,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0,71.991
824,Standard Class,Belleville,New Jersey,Office Supplies,Labels,Avery 508,9.82,2,0,4.8118
825,Standard Class,San Francisco,California,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,0,4.068
826,Standard Class,San Francisco,California,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0,40.3128
827,Standard Class,Lakeville,Minnesota,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35,7,0,16.8
828,Standard Class,Lakeville,Minnesota,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37.24,4,0,10.7996
829,Standard Class,Lakeville,Minnesota,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0,7.4872
830,Second Class,Florence,Kentucky,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96,2,0,90.588
831,Second Class,Florence,Kentucky,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,3,0,50.5848
832,Second Class,Florence,Kentucky,Technology,Phones,Pyle PMP37LED,191.98,2,0,51.8346
833,Second Class,Florence,Kentucky,Technology,Phones,Clarity 53712,65.99,1,0,17.1574
834,Standard Class,Tampa,Florida,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,35.216,2,0.2,2.6412
835,Standard Class,Tampa,Florida,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696,2,0.2,6.5164
836,Standard Class,Tampa,Florida,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,265.475,1,0.5,-111.4995
837,Second Class,Tyler,Texas,Office Supplies,Binders,GBC ProClick Punch Binding System,51.184,4,0.8,-79.3352
838,Standard Class,Columbia,Tennessee,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.664,2,0.2,3.2616
839,Standard Class,Fort Worth,Texas,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072,3,0.2,1.5804
840,Standard Class,New York City,New York,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,0,16.3215
841,Standard Class,New York City,New York,Office Supplies,Art,Newell 335,11.52,4,0,3.3408
842,Standard Class,New York City,New York,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,186.048,4,0.2,9.3024
843,First Class,Los Angeles,California,Office Supplies,Binders,Fellowes Binding Cases,37.44,4,0.2,11.7
844,First Class,Los Angeles,California,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,4,0.2,8.7672
845,First Class,Los Angeles,California,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,11.36,2,0,3.2944
846,First Class,Los Angeles,California,Office Supplies,Labels,Avery 486,14.62,2,0,6.8714
847,Standard Class,Louisville,Kentucky,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,83.72,7,0,23.4416
848,Standard Class,Louisville,Kentucky,Furniture,Chairs,Global Deluxe Office Fabric Chairs,287.94,3,0,77.7438
849,Standard Class,Lorain,Ohio,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",48.896,4,0.2,8.5568
850,Standard Class,Linden,New Jersey,Technology,Accessories,Maxell DVD-RAM Discs,115.36,7,0,49.6048
851,Second Class,Salinas,California,Office Supplies,Art,DIXON Oriole Pencils,5.16,2,0,1.3416
852,Second Class,Salinas,California,Office Supplies,Paper,Xerox 202,38.88,6,0,18.6624
853,Standard Class,Jackson,Mississippi,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",185.88,6,0,50.1876
854,Standard Class,New York City,New York,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0,14.6718
855,Standard Class,New York City,New York,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0,9.7176
856,Standard Class,New York City,New York,Office Supplies,Paper,Xerox 1884,39.96,2,0,18.7812
857,Standard Class,New York City,New York,Office Supplies,Supplies,Acme Box Cutter Scissors,102.3,10,0,26.598
858,Standard Class,New York City,New York,Office Supplies,Storage,Staple magnet,21.36,2,0,5.7672
859,Standard Class,New Brunswick,New Jersey,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767
860,Standard Class,New Brunswick,New Jersey,Office Supplies,Fasteners,OIC Binder Clips,7.16,2,0,3.58
861,Standard Class,San Francisco,California,Office Supplies,Supplies,Staple remover,7.36,2,0,0.1472
862,Standard Class,San Francisco,California,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,23.1,2,0,10.626
863,Second Class,Jacksonville,Florida,Technology,Accessories,Logitech MX Performance Wireless Mouse,191.472,6,0.2,40.6878
864,Second Class,Jacksonville,Florida,Office Supplies,Art,Newell 337,5.248,2,0.2,0.5904
865,Second Class,Jacksonville,Florida,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",59.184,2,0.2,5.1786
866,Standard Class,Springfield,Virginia,Office Supplies,Labels,Avery 482,2.89,1,0,1.3583
867,Standard Class,Springfield,Virginia,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",51.94,1,0,21.2954
868,First Class,Philadelphia,Pennsylvania,Office Supplies,Labels,Avery 483,15.936,4,0.2,5.1792
869,Standard Class,Lancaster,Pennsylvania,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91,6,0.7,-35.928
870,First Class,Philadelphia,Pennsylvania,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1141.47,5,0.7,-760.98
871,First Class,Philadelphia,Pennsylvania,Technology,Phones,Cisco SPA301,280.782,3,0.4,-46.797
872,First Class,Concord,New Hampshire,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0,17.22
873,Standard Class,New York City,New York,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11.36,2,0,5.2256
874,Standard Class,New York City,New York,Office Supplies,Binders,Poly Designer Cover & Back,106.344,7,0.2,37.2204
875,Standard Class,Charlotte,North Carolina,Office Supplies,Paper,Xerox 1910,192.16,5,0.2,67.256
876,Standard Class,Concord,New Hampshire,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,3,0,64.518
877,Standard Class,Concord,New Hampshire,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,1,0,13.1956
878,Standard Class,Concord,New Hampshire,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0,66.9546
879,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",5.892,4,0.7,-4.1244
880,Second Class,New York City,New York,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',68.472,3,0.2,23.1093
881,Second Class,New York City,New York,Furniture,Chairs,SAFCO Arco Folding Chair,1242.9,5,0.1,262.39
882,Standard Class,Springfield,Virginia,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",30.84,2,0,8.3268
883,Same Day,San Francisco,California,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4,0,5.9312
884,First Class,Detroit,Michigan,Furniture,Furnishings,Eldon 200 Class Desk Accessories,31.4,5,0,10.048
885,Standard Class,Rochester,New York,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0,5.9364
886,Second Class,Los Angeles,California,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,13.944,3,0.2,4.5318
887,Standard Class,San Diego,California,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,83.76,12,0,1.6752
888,Standard Class,Columbia,Maryland,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",37.66,7,0,18.4534
889,Standard Class,San Francisco,California,Office Supplies,Paper,Xerox 1987,34.68,6,0,16.9932
890,Standard Class,New Rochelle,New York,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,149.95,5,0,14.995
891,Standard Class,New Rochelle,New York,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006
892,First Class,Detroit,Michigan,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54,1,0,2.043
893,First Class,Detroit,Michigan,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,4,0,5.4128
894,First Class,Detroit,Michigan,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,8,0,135.98
895,First Class,San Francisco,California,Office Supplies,Storage,File Shuttle I and Handi-File,155.82,7,0,42.0714
896,First Class,San Francisco,California,Office Supplies,Binders,Binding Machine Supplies,70.008,3,0.2,24.5028
897,Second Class,Houston,Texas,Office Supplies,Envelopes,Staple envelope,15.648,2,0.2,5.0856
898,Standard Class,Detroit,Michigan,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,7,0,51.8
899,Second Class,Auburn,New York,Office Supplies,Paper,Things To Do Today Pad,46.96,8,0,22.5408
900,First Class,Springfield,Ohio,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,8.904,2,0.7,-6.5296
901,First Class,Garland,Texas,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44,5,0.2,3.393
902,First Class,Garland,Texas,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,18.336,4,0.8,-32.088
903,First Class,Chicago,Illinois,Technology,Phones,Avaya 5420 Digital phone,323.976,3,0.2,20.2485
904,Standard Class,Los Angeles,California,Office Supplies,Paper,Xerox 1923,20.04,3,0,9.6192
905,Standard Class,Los Angeles,California,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0,2.5984
906,Standard Class,Los Angeles,California,Office Supplies,Paper,Xerox 1931,12.96,2,0,6.2208
907,Standard Class,New York City,New York,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",323.136,4,0.2,12.1176
908,Standard Class,New York City,New York,Technology,Phones,Gear Head AU3700S Headset,90.93,7,0,2.7279
909,Standard Class,New York City,New York,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,52.776,3,0.2,19.791
910,Standard Class,Jackson,Michigan,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.8,4,0,323.946
911,Standard Class,Jackson,Michigan,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1928.78,7,0,829.3754
912,Standard Class,Jackson,Michigan,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0,81.0474
913,Standard Class,Norwich,Connecticut,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0,9.102
914,First Class,Milwaukee,Wisconsin,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94,1,0,19.2454
915,First Class,Milwaukee,Wisconsin,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73,9,0,56.0547
916,Standard Class,San Antonio,Texas,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99.918,2,0.3,-18.5562
917,Standard Class,San Antonio,Texas,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,4,0.3,-56.996
918,Standard Class,San Antonio,Texas,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3,0.8,-14.5656
919,Standard Class,Dallas,Texas,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2,50.4063
920,Standard Class,Dallas,Texas,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.992,1,0.2,-0.812
921,Standard Class,Alexandria,Virginia,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0,6.8768
922,Standard Class,New York City,New York,Technology,Accessories,Maxell 4.7GB DVD-R,85.14,3,0,34.9074
923,Standard Class,New York City,New York,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,21.99,1,0,10.5552
924,Standard Class,New York City,New York,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,0,113.848
925,Standard Class,New York City,New York,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.568,2,0.2,294.5488
926,First Class,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 1985,15.552,3,0.2,5.4432
927,First Class,Philadelphia,Pennsylvania,Technology,Accessories,Hypercom P1300 Pinpad,252,5,0.2,53.55
928,Standard Class,Springfield,Virginia,Office Supplies,Art,Newell 324,46.2,4,0,12.936
929,Standard Class,Springfield,Virginia,Office Supplies,Appliances,Holmes Odor Grabber,28.84,2,0,9.5172
930,First Class,Toledo,Ohio,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,14.592,3,0.2,2.5536
931,First Class,Toledo,Ohio,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.856,3,0.2,21.3408
932,First Class,Toledo,Ohio,Office Supplies,Paper,Xerox 196,13.872,3,0.2,5.0286
933,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3,0.2,4.1148
934,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",45.056,8,0.2,15.2064
935,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Binders,JM Magazine Binder,29.718,6,0.7,-21.7932
936,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 202,15.552,3,0.2,5.4432
937,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.696,2,0.2,33.5772
938,First Class,Farmington,New Mexico,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1,0,54.3966
939,Standard Class,Riverside,California,Office Supplies,Paper,Xerox 213,12.96,2,0,6.2208
940,Standard Class,Riverside,California,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,4,0,34.9648
941,First Class,San Francisco,California,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,2,0,8.0464
942,Standard Class,Torrance,California,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2,0.2,2.2098
943,Standard Class,Torrance,California,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.272,4,0.2,41.7852
944,Standard Class,Seattle,Washington,Office Supplies,Paper,Xerox 1894,32.4,5,0,15.552
945,Standard Class,Seattle,Washington,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,0,140.5482
946,Standard Class,Seattle,Washington,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",167.76,5,0.2,62.91
947,First Class,Mesa,Arizona,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-204.4458
948,Standard Class,Philadelphia,Pennsylvania,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.488,7,0.2,-12.9122
949,Standard Class,Philadelphia,Pennsylvania,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.232,6,0.2,75.5424
950,Standard Class,Philadelphia,Pennsylvania,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,12,0.4,-619.596
951,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 210,15.552,3,0.2,5.4432
952,Standard Class,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6,0.2,7.92
953,Standard Class,Philadelphia,Pennsylvania,Furniture,Furnishings,Staple-based wall hangings,25.472,4,0.2,7.6416
954,Standard Class,Round Rock,Texas,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168
955,Standard Class,Round Rock,Texas,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528,2,0.32,-11.596
956,Standard Class,Jackson,Mississippi,Office Supplies,Storage,Home/Office Personal File Carts,173.8,5,0,43.45
957,Second Class,Phoenix,Arizona,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592,1,0.2,2.5893
958,Second Class,Phoenix,Arizona,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.752,2,0.7,-3.168
959,Second Class,Phoenix,Arizona,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,3,0.2,5.6376
960,Same Day,Oceanside,California,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2,0,53.196
961,Standard Class,San Francisco,California,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
962,Standard Class,Fayetteville,Arkansas,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0,3.0576
963,First Class,San Francisco,California,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2,0,10.94
964,Second Class,Boca Raton,Florida,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704
965,First Class,New York City,New York,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82,2,0,4.8118
966,First Class,New York City,New York,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0,9.7119
967,First Class,New York City,New York,Office Supplies,Paper,Xerox 212,12.96,2,0,6.2208
968,First Class,New York City,New York,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,191.6,4,0,91.968
